Plan_Rental,Plan_Rental_GST,Plan_Type,Plan_Name,Go_Live_Date,Pack_Closure_Date,Active_Inactive,Go_Live_Circle,Plan_Brief,Plan_SOC_ID,Category,Category_Name,Category_Value,Plan_ID,Product_Type,Customer_Type,Segment,Brand,Operator,Validity_Days,Data_Benefit,Daily_Data_Limit,Total_Data_Limit,Data_Unit,Voice_Benefit,SMS_Benefit,SMS_Limit,5G_Eligible,4G_Eligible,OTT_Benefit,OTT_Platform,Roaming_Benefit,ISD_Benefit,Night_Data,Weekend_Data,Data_Rollover,Speed_Post_Limit,Activation_Channel,Recharge_Channel,Market,Circle_Count,Launch_Quarter,Closure_Reason,Plan_Status,Auto_Renewal,FUP_Limit,FUP_Speed,Additional_Benefits,Created_Date,Last_Updated_Date
219,₹219.00 (GST Inclusive @18% | Base ₹185.59 + GST ₹33.41),Unlimited,Vi Hero Unlimited 219,17-Oct-25,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1GB/Day High-Speed Data | 100 SMS/Day,26103313,1.Telco Benefits,2.Data,Reduced Speed (64kbps) After Daily Data Exhausted,PLN-PRE-00005,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1GB/Day High-Speed Data,1,28,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,Retail Outlet,MyApp | Debit Card,Pan India,23,Q3 FY2025-26,NA,Live,No,1GB/Day,64 Kbps,Vi Movies & TV Access,22-Sep-25,24-Feb-26
219,₹219.00 (GST Inclusive @18% | Base ₹185.59 + GST ₹33.41),Unlimited,Vi Hero Unlimited 219,17-Oct-25,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1GB/Day High-Speed Data | 100 SMS/Day,26103313,1.Telco Benefits,3.SMS,100 SMS/Day,PLN-PRE-00005,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1GB/Day High-Speed Data,1,28,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,Retail Outlet,MyApp | Debit Card,Pan India,23,Q3 FY2025-26,NA,Live,No,1GB/Day,64 Kbps,Vi Movies & TV Access,22-Sep-25,24-Feb-26
219,₹219.00 (GST Inclusive @18% | Base ₹185.59 + GST ₹33.41),Unlimited,Vi Hero Unlimited 219,17-Oct-25,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1GB/Day High-Speed Data | 100 SMS/Day,26103313,1.Telco Benefits,4.Validity,Pack Valid for 28 Days,PLN-PRE-00005,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1GB/Day High-Speed Data,1,28,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,Retail Outlet,MyApp | Debit Card,Pan India,23,Q3 FY2025-26,NA,Live,No,1GB/Day,64 Kbps,Vi Movies & TV Access,22-Sep-25,24-Feb-26
219,₹219.00 (GST Inclusive @18% | Base ₹185.59 + GST ₹33.41),Unlimited,Vi Hero Unlimited 219,17-Oct-25,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1GB/Day High-Speed Data | 100 SMS/Day,26103313,1.Telco Benefits,5.FUP,Beyond 1GB/Day: Speed Capped at 64 Kbps,PLN-PRE-00005,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1GB/Day High-Speed Data,1,28,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,Retail Outlet,MyApp | Debit Card,Pan India,23,Q3 FY2025-26,NA,Live,No,1GB/Day,64 Kbps,Vi Movies & TV Access,22-Sep-25,24-Feb-26
219,₹219.00 (GST Inclusive @18% | Base ₹185.59 + GST ₹33.41),Unlimited,Vi Hero Unlimited 219,17-Oct-25,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1GB/Day High-Speed Data | 100 SMS/Day,26103313,3.Roaming Benefits,1.Roaming,Free National Roaming (Incoming+Outgoing),PLN-PRE-00005,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1GB/Day High-Speed Data,1,28,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,Retail Outlet,MyApp | Debit Card,Pan India,23,Q3 FY2025-26,NA,Live,No,1GB/Day,64 Kbps,Vi Movies & TV Access,22-Sep-25,24-Feb-26
219,₹219.00 (GST Inclusive @18% | Base ₹185.59 + GST ₹33.41),Unlimited,Vi Hero Unlimited 219,17-Oct-25,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1GB/Day High-Speed Data | 100 SMS/Day,26103313,5.Additional Benefits,1.Additional Benefits,Vi Movies & TV Access,PLN-PRE-00005,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1GB/Day High-Speed Data,1,28,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,Retail Outlet,MyApp | Debit Card,Pan India,23,Q3 FY2025-26,NA,Live,No,1GB/Day,64 Kbps,Vi Movies & TV Access,22-Sep-25,24-Feb-26
239,₹239.00 (GST Inclusive @18% | Base ₹202.54 + GST ₹36.46),Unlimited,Vi Hero Unlimited 239,11-Jun-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day,26103444,1.Telco Benefits,1.Voice,"Unlimited Calls - Local, STD, National Roaming",PLN-PRE-00006,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,Website | Netbanking,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,16-Mar-24,04-Aug-26
239,₹239.00 (GST Inclusive @18% | Base ₹202.54 + GST ₹36.46),Unlimited,Vi Hero Unlimited 239,11-Jun-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day,26103444,1.Telco Benefits,2.Data,1.5GB High Speed Data Per Day,PLN-PRE-00006,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,Website | Netbanking,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,16-Mar-24,04-Aug-26
239,₹239.00 (GST Inclusive @18% | Base ₹202.54 + GST ₹36.46),Unlimited,Vi Hero Unlimited 239,11-Jun-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day,26103444,1.Telco Benefits,2.Data,Post Daily FUP Speed: 64 Kbps,PLN-PRE-00006,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,Website | Netbanking,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,16-Mar-24,04-Aug-26
239,₹239.00 (GST Inclusive @18% | Base ₹202.54 + GST ₹36.46),Unlimited,Vi Hero Unlimited 239,11-Jun-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day,26103444,1.Telco Benefits,3.SMS,100 SMS/Day,PLN-PRE-00006,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,Website | Netbanking,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,16-Mar-24,04-Aug-26
239,₹239.00 (GST Inclusive @18% | Base ₹202.54 + GST ₹36.46),Unlimited,Vi Hero Unlimited 239,11-Jun-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day,26103444,1.Telco Benefits,4.Validity,Pack Valid for 28 Days,PLN-PRE-00006,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,Website | Netbanking,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,16-Mar-24,04-Aug-26
239,₹239.00 (GST Inclusive @18% | Base ₹202.54 + GST ₹36.46),Unlimited,Vi Hero Unlimited 239,11-Jun-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day,26103444,1.Telco Benefits,5.FUP,Post 1.5GB/Day FUP - Speed Reduced to 64 Kbps,PLN-PRE-00006,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,Website | Netbanking,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,16-Mar-24,04-Aug-26
239,₹239.00 (GST Inclusive @18% | Base ₹202.54 + GST ₹36.46),Unlimited,Vi Hero Unlimited 239,11-Jun-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day,26103444,3.Roaming Benefits,1.Roaming,Free National Roaming (Incoming+Outgoing),PLN-PRE-00006,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,Website | Netbanking,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,16-Mar-24,04-Aug-26
239,₹239.00 (GST Inclusive @18% | Base ₹202.54 + GST ₹36.46),Unlimited,Vi Hero Unlimited 239,11-Jun-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day,26103444,5.Additional Benefits,1.Additional Benefits,Vi Movies & TV Access,PLN-PRE-00006,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,No,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,Website | Netbanking,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,16-Mar-24,04-Aug-26
249,₹249.00 (GST Inclusive @18% | Base ₹211.02 + GST ₹37.98),Unlimited,Vi Hero Unlimited 249,18-Apr-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26103613,1.Telco Benefits,1.Voice,Unlimited Calls (Local+STD+NR),PLN-PRE-00007,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,UPI | Wallet,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,03-Apr-24,22-Nov-24
249,₹249.00 (GST Inclusive @18% | Base ₹211.02 + GST ₹37.98),Unlimited,Vi Hero Unlimited 249,18-Apr-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26103613,1.Telco Benefits,2.Data,1.5GB High Speed Data Per Day,PLN-PRE-00007,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,UPI | Wallet,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,03-Apr-24,22-Nov-24
249,₹249.00 (GST Inclusive @18% | Base ₹211.02 + GST ₹37.98),Unlimited,Vi Hero Unlimited 249,18-Apr-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26103613,1.Telco Benefits,2.Data,Reduced Speed (64kbps) After Daily Data Exhausted,PLN-PRE-00007,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,UPI | Wallet,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,03-Apr-24,22-Nov-24
249,₹249.00 (GST Inclusive @18% | Base ₹211.02 + GST ₹37.98),Unlimited,Vi Hero Unlimited 249,18-Apr-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26103613,1.Telco Benefits,2.Data,Unlimited 5G DATA in cities where 5G is launched,PLN-PRE-00007,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,UPI | Wallet,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,03-Apr-24,22-Nov-24
249,₹249.00 (GST Inclusive @18% | Base ₹211.02 + GST ₹37.98),Unlimited,Vi Hero Unlimited 249,18-Apr-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26103613,1.Telco Benefits,3.SMS,Daily SMS Limit: 100,PLN-PRE-00007,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,UPI | Wallet,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,03-Apr-24,22-Nov-24
249,₹249.00 (GST Inclusive @18% | Base ₹211.02 + GST ₹37.98),Unlimited,Vi Hero Unlimited 249,18-Apr-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26103613,1.Telco Benefits,4.Validity,Pack Valid for 28 Days,PLN-PRE-00007,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,UPI | Wallet,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,03-Apr-24,22-Nov-24
249,₹249.00 (GST Inclusive @18% | Base ₹211.02 + GST ₹37.98),Unlimited,Vi Hero Unlimited 249,18-Apr-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26103613,1.Telco Benefits,5.FUP,Post 1.5GB/Day FUP - Speed Reduced to 64 Kbps,PLN-PRE-00007,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,UPI | Wallet,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,03-Apr-24,22-Nov-24
249,₹249.00 (GST Inclusive @18% | Base ₹211.02 + GST ₹37.98),Unlimited,Vi Hero Unlimited 249,18-Apr-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26103613,3.Roaming Benefits,1.Roaming,Domestic Roaming Free (In & Out),PLN-PRE-00007,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,UPI | Wallet,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,03-Apr-24,22-Nov-24
249,₹249.00 (GST Inclusive @18% | Base ₹211.02 + GST ₹37.98),Unlimited,Vi Hero Unlimited 249,18-Apr-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26103613,5.Additional Benefits,1.Additional Benefits,Vi Movies & TV Access,PLN-PRE-00007,Prepaid,Retail,Mass,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,No,NA,Free National Roaming,NA,NA,NA,No,64 Kbps,MyApp,UPI | Wallet,Pan India,23,Q1 FY2024-25,NA,Live,No,1.5GB/Day,64 Kbps,Vi Movies & TV Access,03-Apr-24,22-Nov-24
299,₹299.00 (GST Inclusive @18% | Base ₹253.39 + GST ₹45.61),Unlimited,Vi Hero Unlimited 299,12-May-25,NA,Active,"ANE, APR, KAR, KER, TN",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26104439,1.Telco Benefits,1.Voice,Unlimited Voice (L+STD+NR),PLN-PRE-00008,Prepaid,Retail,Value,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,Yes,Vi Movies & TV Basic,Free National Roaming,NA,NA,NA,No,64 Kbps,USSD *199#,MyApp | UPI,South,5,Q1 FY2025-26,NA,Live,Yes,1.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Vi Movies & TV Access,05-Mar-25,18-Jun-25
299,₹299.00 (GST Inclusive @18% | Base ₹253.39 + GST ₹45.61),Unlimited,Vi Hero Unlimited 299,12-May-25,NA,Active,"ANE, APR, KAR, KER, TN",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26104439,1.Telco Benefits,2.Data,Daily Data: 1.5GB,PLN-PRE-00008,Prepaid,Retail,Value,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,Yes,Vi Movies & TV Basic,Free National Roaming,NA,NA,NA,No,64 Kbps,USSD *199#,MyApp | UPI,South,5,Q1 FY2025-26,NA,Live,Yes,1.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Vi Movies & TV Access,05-Mar-25,18-Jun-25
299,₹299.00 (GST Inclusive @18% | Base ₹253.39 + GST ₹45.61),Unlimited,Vi Hero Unlimited 299,12-May-25,NA,Active,"ANE, APR, KAR, KER, TN",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26104439,1.Telco Benefits,2.Data,64 Kbps Post Daily Limit,PLN-PRE-00008,Prepaid,Retail,Value,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,Yes,Vi Movies & TV Basic,Free National Roaming,NA,NA,NA,No,64 Kbps,USSD *199#,MyApp | UPI,South,5,Q1 FY2025-26,NA,Live,Yes,1.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Vi Movies & TV Access,05-Mar-25,18-Jun-25
299,₹299.00 (GST Inclusive @18% | Base ₹253.39 + GST ₹45.61),Unlimited,Vi Hero Unlimited 299,12-May-25,NA,Active,"ANE, APR, KAR, KER, TN",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26104439,1.Telco Benefits,2.Data,Unltd 5G Data (Where 5G is Live),PLN-PRE-00008,Prepaid,Retail,Value,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,Yes,Vi Movies & TV Basic,Free National Roaming,NA,NA,NA,No,64 Kbps,USSD *199#,MyApp | UPI,South,5,Q1 FY2025-26,NA,Live,Yes,1.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Vi Movies & TV Access,05-Mar-25,18-Jun-25
299,₹299.00 (GST Inclusive @18% | Base ₹253.39 + GST ₹45.61),Unlimited,Vi Hero Unlimited 299,12-May-25,NA,Active,"ANE, APR, KAR, KER, TN",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26104439,1.Telco Benefits,3.SMS,100 SMS/Day,PLN-PRE-00008,Prepaid,Retail,Value,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,Yes,Vi Movies & TV Basic,Free National Roaming,NA,NA,NA,No,64 Kbps,USSD *199#,MyApp | UPI,South,5,Q1 FY2025-26,NA,Live,Yes,1.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Vi Movies & TV Access,05-Mar-25,18-Jun-25
299,₹299.00 (GST Inclusive @18% | Base ₹253.39 + GST ₹45.61),Unlimited,Vi Hero Unlimited 299,12-May-25,NA,Active,"ANE, APR, KAR, KER, TN",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26104439,1.Telco Benefits,4.Validity,Validity: 28 Days,PLN-PRE-00008,Prepaid,Retail,Value,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,Yes,Vi Movies & TV Basic,Free National Roaming,NA,NA,NA,No,64 Kbps,USSD *199#,MyApp | UPI,South,5,Q1 FY2025-26,NA,Live,Yes,1.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Vi Movies & TV Access,05-Mar-25,18-Jun-25
299,₹299.00 (GST Inclusive @18% | Base ₹253.39 + GST ₹45.61),Unlimited,Vi Hero Unlimited 299,12-May-25,NA,Active,"ANE, APR, KAR, KER, TN",UL Calls | 1.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26104439,1.Telco Benefits,5.FUP,Beyond 1.5GB/Day: Speed Capped at 64 Kbps,PLN-PRE-00008,Prepaid,Retail,Value,Vi Hero Unlimited,Vodafone Idea,28,1.5GB/Day High-Speed Data,1.5,42,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,2800,Yes,Yes,Yes,Vi Movies & TV Basic,Free National Roaming,NA,NA,NA,No,64 Kbps,USSD *199#,MyApp | UPI,South,5,Q1 FY2025-26,NA,Live,Yes,1.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Vi Movies & TV Access,05-Mar-25,18-Jun-25
